,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
40,SC_37728439_2_gemini2p5flash_SO.txt,"                                                                      Disease  Score
                                                        Methotrexate toxicity   0.46
                      CAR T cell therapy-associated cytokine release syndrome   0.44
                                               Hepatic veno-occlusive disease   0.41
                                                              Hepatitis delta   0.41
                                                    Graft versus host disease   0.41
                                  Parenteral nutrition-associated cholestasis   0.40
                                        Inflammatory pseudotumor of the liver   0.40
                                                         Autoimmune hepatitis   0.40
                                                                 Yellow fever   0.40
                     Hepatic veno-occlusive disease-immunodeficiency syndrome   0.39
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.39
                                                                  Brucellosis   0.39
                 Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum   0.39
                                                          Acute liver failure   0.39
                              Nodular lymphocyte predominant Hodgkin lymphoma   0.39
                                          Ketamine-induced biliary dilatation   0.39
                                           Pediatric hepatocellular carcinoma   0.39
                                                  Primary biliary cholangitis   0.39
                                                FADD-related immunodeficiency   0.38
                                                     Classic Hodgkin lymphoma   0.38","                                                                      Disease  Score
                                                        Methotrexate toxicity   0.46
                      CAR T cell therapy-associated cytokine release syndrome   0.44
                                               Hepatic veno-occlusive disease   0.41
                                                              Hepatitis delta   0.41
                                                    Graft versus host disease   0.41
                                  Parenteral nutrition-associated cholestasis   0.40
                                        Inflammatory pseudotumor of the liver   0.40
                                                         Autoimmune hepatitis   0.40
                                                                 Yellow fever   0.40
                     Hepatic veno-occlusive disease-immunodeficiency syndrome   0.39
Acquired hemophagocytic lymphohistiocytosis associated with malignant disease   0.39
                                                                  Brucellosis   0.39
                 Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum   0.39
                                                          Acute liver failure   0.39
                              Nodular lymphocyte predominant Hodgkin lymphoma   0.39
                                          Ketamine-induced biliary dilatation   0.39
                                           Pediatric hepatocellular carcinoma   0.39
                                                  Primary biliary cholangitis   0.39
                                                FADD-related immunodeficiency   0.38
                                                     Classic Hodgkin lymphoma   0.38",SC,37,0,37,0
41,SC_40184140_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.55
                                                                      Primary sclerosing cholangitis   0.55
                                                                         Primary biliary cholangitis   0.53
                                                           Benign recurrent intrahepatic cholestasis   0.52
                                                                            Isolated biliary atresia   0.51
                                                                              Dubin-Johnson syndrome   0.51
                                                                        Perihilar cholangiocarcinoma   0.49
                                                                                  Cholangiocarcinoma   0.49
                                                          Low phospholipid-associated cholelithiasis   0.48
                                                       Progressive familial intrahepatic cholestasis   0.47
                                                        Congenital bile acid synthesis defect type 2   0.47
                                                                      Crigler-Najjar syndrome type 2   0.47
                                                       Autosomal recessive polycystic kidney disease   0.46
                                                  Autosomal dominant hereditary chronic pancreatitis   0.46
                                                        Congenital bile acid synthesis defect type 3   0.46
                                                                                    Mirizzi syndrome   0.46
                                                                                Autoimmune hepatitis   0.46
                                                                   Isolated polycystic liver disease   0.45
                                                                              Hepatoportal sclerosis   0.45
                                                                                      Caroli disease   0.45","                                                                                             Disease  Score
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.55
                                                                      Primary sclerosing cholangitis   0.55
                                                                         Primary biliary cholangitis   0.53
                                                           Benign recurrent intrahepatic cholestasis   0.52
                                                                            Isolated biliary atresia   0.51
                                                                              Dubin-Johnson syndrome   0.51
                                                                        Perihilar cholangiocarcinoma   0.49
                                                                                  Cholangiocarcinoma   0.49
                                                          Low phospholipid-associated cholelithiasis   0.48
                                                       Progressive familial intrahepatic cholestasis   0.47
                                                        Congenital bile acid synthesis defect type 2   0.47
                                                                      Crigler-Najjar syndrome type 2   0.47
                                                       Autosomal recessive polycystic kidney disease   0.46
                                                  Autosomal dominant hereditary chronic pancreatitis   0.46
                                                        Congenital bile acid synthesis defect type 3   0.46
                                                                                    Mirizzi syndrome   0.46
                                                                                Autoimmune hepatitis   0.46
                                                                   Isolated polycystic liver disease   0.45
                                                                              Hepatoportal sclerosis   0.45
                                                                                      Caroli disease   0.45",SC,1,1,1,1
42,TN_22246457_gemini2p5flash_SO.txt,"                                                                          Disease  Score
                                              Cerebral arteriovenous malformation   0.53
                                                         Internal carotid absence   0.49
                                         Familial cerebral cavernous malformation   0.49
                            Cerebrofacial arteriovenous metameric syndrome type 2   0.47
                        Port-wine nevi-mega cisterna magna-hydrocephalus syndrome   0.46
                                                                 Hemangioblastoma   0.45
                                                                   PHACE syndrome   0.45
                                              Familial cerebral saccular aneurysm   0.45
                                                         Dural sinus malformation   0.44
                                                       Familial paroxysmal ataxia   0.43
                                                       Enlarged parietal foramina   0.43
Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.43
                                            Vein of Galen aneurysmal malformation   0.43
                                             Extracranial carotid artery aneurysm   0.43
                                                                 Moyamoya disease   0.43
                                      Acquired aneurysmal subarachnoid hemorrhage   0.43
                                                             Trigeminal neuralgia   0.43
                                                  Phakomatosis pigmentovascularis   0.42
                                             Papillary tumor of the pineal region   0.42
                                Capillary malformation-arteriovenous malformation   0.42","                                                                          Disease  Score
                                              Cerebral arteriovenous malformation   0.53
                                                         Internal carotid absence   0.49
                                         Familial cerebral cavernous malformation   0.49
                            Cerebrofacial arteriovenous metameric syndrome type 2   0.47
                        Port-wine nevi-mega cisterna magna-hydrocephalus syndrome   0.46
                                                                 Hemangioblastoma   0.45
                                                                   PHACE syndrome   0.45
                                              Familial cerebral saccular aneurysm   0.45
                                                         Dural sinus malformation   0.44
                                                       Familial paroxysmal ataxia   0.43
                                                       Enlarged parietal foramina   0.43
Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.43
                                            Vein of Galen aneurysmal malformation   0.43
                                             Extracranial carotid artery aneurysm   0.43
                                                                 Moyamoya disease   0.43
                                      Acquired aneurysmal subarachnoid hemorrhage   0.43
                                                             Trigeminal neuralgia   0.43
                                                  Phakomatosis pigmentovascularis   0.42
                                             Papillary tumor of the pineal region   0.42
                                Capillary malformation-arteriovenous malformation   0.42",TN,17,0.239812467,17,0.239812467
43,TN_26069378_gemini2p5flash_SO.txt,"                                              Disease  Score
                                Loeffler endocarditis   0.45
                       Hereditary atrial fibrillation   0.43
                            Faciocardiorenal syndrome   0.43
   Familial idiopathic dilatation of the right atrium   0.43
                     Tropical endomyocardial fibrosis   0.42
                            Interatrial communication   0.41
              Idiopathic acute eosinophilic pneumonia   0.40
                        Multifocal atrial tachycardia   0.40
                           Isolated atrial standstill   0.40
                   Idiopathic neonatal atrial flutter   0.40
                                 Eisenmenger syndrome   0.39
                    Persistent idiopathic facial pain   0.39
                           Wild type ATTR amyloidosis   0.39
                     Drug-induced lupus erythematosus   0.39
                             Macrophagic myofasciitis   0.39
                           Endocardial fibroelastosis   0.38
Drug reaction with eosinophilia and systemic symptoms   0.38
                            Tako-Tsubo cardiomyopathy   0.38
                                      Rheumatic fever   0.38
                          Methimazole embryofetopathy   0.38","                                              Disease  Score
                                Loeffler endocarditis   0.45
                       Hereditary atrial fibrillation   0.43
                            Faciocardiorenal syndrome   0.43
   Familial idiopathic dilatation of the right atrium   0.43
                     Tropical endomyocardial fibrosis   0.42
                            Interatrial communication   0.41
              Idiopathic acute eosinophilic pneumonia   0.40
                        Multifocal atrial tachycardia   0.40
                           Isolated atrial standstill   0.40
                   Idiopathic neonatal atrial flutter   0.40
                                 Eisenmenger syndrome   0.39
                    Persistent idiopathic facial pain   0.39
                           Wild type ATTR amyloidosis   0.39
                     Drug-induced lupus erythematosus   0.39
                             Macrophagic myofasciitis   0.39
                           Endocardial fibroelastosis   0.38
Drug reaction with eosinophilia and systemic symptoms   0.38
                            Tako-Tsubo cardiomyopathy   0.38
                                      Rheumatic fever   0.38
                          Methimazole embryofetopathy   0.38",TN,125,0,125,0
44,TN_30347302_gemini2p5flash_SO.txt,"                                                      Disease  Score
                                         Trigeminal neuralgia   0.58
                            Persistent idiopathic facial pain   0.55
                                               SUNCT syndrome   0.48
                                   Glossopharyngeal neuralgia   0.46
                             Paroxysmal extreme pain disorder   0.45
                               Complex regional pain syndrome   0.45
                                        Hereditary geniospasm   0.43
                             Perioral myoclonia with absences   0.42
                                        Paroxysmal hemicrania   0.42
                    Self-limited childhood occipital epilepsy   0.42
                                  Juvenile temporal arteritis   0.41
                     Benign paroxysmal torticollis of infancy   0.40
Tumor necrosis factor receptor 1 associated periodic syndrome   0.40
                                       Oromandibular dystonia   0.39
                  Facial onset sensory and motor neuronopathy   0.39
                                    Juvenile absence epilepsy   0.39
                                               PFAPA syndrome   0.38
                                Melkersson-Rosenthal syndrome   0.38
                                       Burning mouth syndrome   0.38
                                      Primary erythromelalgia   0.38","                                                      Disease  Score
                                         Trigeminal neuralgia   0.58
                            Persistent idiopathic facial pain   0.55
                                               SUNCT syndrome   0.48
                                   Glossopharyngeal neuralgia   0.46
                             Paroxysmal extreme pain disorder   0.45
                               Complex regional pain syndrome   0.45
                                        Hereditary geniospasm   0.43
                                        Paroxysmal hemicrania   0.42
                    Self-limited childhood occipital epilepsy   0.42
                             Perioral myoclonia with absences   0.42
                                  Juvenile temporal arteritis   0.41
                     Benign paroxysmal torticollis of infancy   0.40
Tumor necrosis factor receptor 1 associated periodic syndrome   0.40
                                       Oromandibular dystonia   0.39
                  Facial onset sensory and motor neuronopathy   0.39
                                    Juvenile absence epilepsy   0.39
                                               PFAPA syndrome   0.38
                                      Primary erythromelalgia   0.38
                                       Burning mouth syndrome   0.38
           Hereditary sensory and autonomic neuropathy type 5   0.38",TN,1,1,1,1
45,TN_33737280_gemini2p5flash_SO.txt,"                                                                          Disease  Score
                                                             Trigeminal neuralgia   0.51
                                                       Glossopharyngeal neuralgia   0.45
                                                Persistent idiopathic facial pain   0.44
                                                 Perioral myoclonia with absences   0.41
                                                 Paroxysmal extreme pain disorder   0.41
                                                           Oromandibular dystonia   0.39
                                                                   SUNCT syndrome   0.39
                                                            Hereditary geniospasm   0.38
                                      Facial onset sensory and motor neuronopathy   0.37
                                                   Complex regional pain syndrome   0.37
                                                           Burning mouth syndrome   0.36
                               Hereditary sensory and autonomic neuropathy type 5   0.35
Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.35
                                                             Neuralgic amyotrophy   0.35
                                                           Miller Fisher syndrome   0.35
                                                            Paroxysmal hemicrania   0.35
                                                          Oral submucous fibrosis   0.34
                                                   Progressive hemifacial atrophy   0.34
                               Hereditary sensory and autonomic neuropathy type 4   0.34
                                    Reversible cerebral vasoconstriction syndrome   0.34","                                                                          Disease  Score
                                                             Trigeminal neuralgia   0.51
                                                       Glossopharyngeal neuralgia   0.45
                                                Persistent idiopathic facial pain   0.44
                                                 Paroxysmal extreme pain disorder   0.41
                                                 Perioral myoclonia with absences   0.41
                                                           Oromandibular dystonia   0.39
                                                                   SUNCT syndrome   0.39
                                                            Hereditary geniospasm   0.38
                                      Facial onset sensory and motor neuronopathy   0.37
                                                   Complex regional pain syndrome   0.37
                                                           Burning mouth syndrome   0.36
                                                           Miller Fisher syndrome   0.35
                                                            Paroxysmal hemicrania   0.35
                               Hereditary sensory and autonomic neuropathy type 5   0.35
                                                             Neuralgic amyotrophy   0.35
Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.35
                                    Reversible cerebral vasoconstriction syndrome   0.34
                                              Episodic ataxia with slurred speech   0.34
                                                   Progressive hemifacial atrophy   0.34
                                                          Oral submucous fibrosis   0.34",TN,1,1,1,1
46,TN_37086065_gemini2p5flash_SO.txt,"                                                      Disease  Score
                                         Trigeminal neuralgia   0.61
                            Persistent idiopathic facial pain   0.55
                                   Glossopharyngeal neuralgia   0.50
                                               SUNCT syndrome   0.47
                             Paroxysmal extreme pain disorder   0.45
                  Facial onset sensory and motor neuronopathy   0.42
                                        Hereditary geniospasm   0.42
                               Complex regional pain syndrome   0.42
                             Perioral myoclonia with absences   0.41
           Hereditary sensory and autonomic neuropathy type 5   0.41
                                        Paroxysmal hemicrania   0.41
                                       Burning mouth syndrome   0.40
                                Melkersson-Rosenthal syndrome   0.40
                               Progressive hemifacial atrophy   0.40
                                       Oromandibular dystonia   0.40
                 Anterior cutaneous nerve entrapment syndrome   0.39
                                     Neurotrophic keratopathy   0.39
Tumor necrosis factor receptor 1 associated periodic syndrome   0.39
                                         Neuralgic amyotrophy   0.39
                                      Primary erythromelalgia   0.38","                                                      Disease  Score
                                         Trigeminal neuralgia   0.61
                            Persistent idiopathic facial pain   0.55
                                   Glossopharyngeal neuralgia   0.50
                                               SUNCT syndrome   0.47
                             Paroxysmal extreme pain disorder   0.45
                  Facial onset sensory and motor neuronopathy   0.42
                                        Hereditary geniospasm   0.42
                               Complex regional pain syndrome   0.42
                             Perioral myoclonia with absences   0.41
           Hereditary sensory and autonomic neuropathy type 5   0.41
                                        Paroxysmal hemicrania   0.41
                                       Burning mouth syndrome   0.40
                                Melkersson-Rosenthal syndrome   0.40
                               Progressive hemifacial atrophy   0.40
                                       Oromandibular dystonia   0.40
                 Anterior cutaneous nerve entrapment syndrome   0.39
                                     Neurotrophic keratopathy   0.39
Tumor necrosis factor receptor 1 associated periodic syndrome   0.39
                                         Neuralgic amyotrophy   0.39
                                      Primary erythromelalgia   0.38",TN,1,1,1,1
47,TN_37853617_gemini2p5flash_SO.txt,"                                                           Disease  Score
                                              Trigeminal neuralgia   0.56
                                        Glossopharyngeal neuralgia   0.51
                                 Persistent idiopathic facial pain   0.49
                                            Oromandibular dystonia   0.48
                                    Progressive hemifacial atrophy   0.48
                       Facial onset sensory and motor neuronopathy   0.47
                                     Melkersson-Rosenthal syndrome   0.46
                   Congenital infiltrating lipomatosis of the face   0.45
                                            Hemifacial hyperplasia   0.45
                                      Primary condylar hyperplasia   0.45
                              Papillary tumor of the pineal region   0.45
                                  Full NF2-related schwannomatosis   0.43
Cranio-cervical dystonia with laryngeal and upper-limb involvement   0.43
                                              Wildervanck syndrome   0.43
                                            Burning mouth syndrome   0.42
                              Juvenile nasopharyngeal angiofibroma   0.42
                                                 Benign schwannoma   0.42
                                           Oral submucous fibrosis   0.42
                                              Marcus-Gunn syndrome   0.42
                                                    SUNCT syndrome   0.42","                                                           Disease  Score
                                              Trigeminal neuralgia   0.56
                                        Glossopharyngeal neuralgia   0.51
                                 Persistent idiopathic facial pain   0.49
                                            Oromandibular dystonia   0.48
                                    Progressive hemifacial atrophy   0.48
                       Facial onset sensory and motor neuronopathy   0.47
                                     Melkersson-Rosenthal syndrome   0.46
                   Congenital infiltrating lipomatosis of the face   0.45
                                            Hemifacial hyperplasia   0.45
                                      Primary condylar hyperplasia   0.45
                              Papillary tumor of the pineal region   0.45
                                  Full NF2-related schwannomatosis   0.43
Cranio-cervical dystonia with laryngeal and upper-limb involvement   0.43
                                              Wildervanck syndrome   0.43
                                            Burning mouth syndrome   0.42
                              Juvenile nasopharyngeal angiofibroma   0.42
                                                 Benign schwannoma   0.42
                                           Oral submucous fibrosis   0.42
                                              Marcus-Gunn syndrome   0.42
                                                    SUNCT syndrome   0.42",TN,1,1,1,1
48,TN_38062385_gemini2p5flash_SO.txt,"                                                                                     Disease  Score
                                                                        Trigeminal neuralgia   0.51
                                                           Persistent idiopathic facial pain   0.48
                                                                    Internal carotid absence   0.43
                                                                  Glossopharyngeal neuralgia   0.43
                                       Cerebrofacial arteriovenous metameric syndrome type 2   0.43
                                                                              PHACE syndrome   0.42
                                                         Cerebral arteriovenous malformation   0.42
                                                                            Moyamoya disease   0.41
Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome   0.40
                                                             Phakomatosis pigmentovascularis   0.40
                                                       Vein of Galen aneurysmal malformation   0.40
                                                 Moyamoya disease with early-onset achalasia   0.40
                                                                       Paroxysmal hemicrania   0.40
                                                    Benign paroxysmal torticollis of infancy   0.39
                                                           Arnold-Chiari malformation type I   0.39
                                                                              SUNCT syndrome   0.39
                                                                Primary basilar invagination   0.39
                                                     Spinal arteriovenous metameric syndrome   0.39
                                                                    Dural sinus malformation   0.39
           Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.39","                                                                                     Disease  Score
                                                                        Trigeminal neuralgia   0.51
                                                           Persistent idiopathic facial pain   0.48
                                                                    Internal carotid absence   0.43
                                                                  Glossopharyngeal neuralgia   0.43
                                       Cerebrofacial arteriovenous metameric syndrome type 2   0.43
                                                                              PHACE syndrome   0.42
                                                         Cerebral arteriovenous malformation   0.42
                                                                            Moyamoya disease   0.41
Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome   0.40
                                                             Phakomatosis pigmentovascularis   0.40
                                                       Vein of Galen aneurysmal malformation   0.40
                                                 Moyamoya disease with early-onset achalasia   0.40
                                                                       Paroxysmal hemicrania   0.40
                                                    Benign paroxysmal torticollis of infancy   0.39
                                                           Arnold-Chiari malformation type I   0.39
                                                                              SUNCT syndrome   0.39
                                                                Primary basilar invagination   0.39
                                                     Spinal arteriovenous metameric syndrome   0.39
                                                                    Dural sinus malformation   0.39
           Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy   0.39",TN,1,1,1,1
49,TN_38575452_gemini2p5flash_SO.txt,"                                                                       Disease  Score
                                                          Trigeminal neuralgia   0.57
                                                                SUNCT syndrome   0.52
                                             Persistent idiopathic facial pain   0.51
                                                         Paroxysmal hemicrania   0.47
                                                    Glossopharyngeal neuralgia   0.46
                                                Complex regional pain syndrome   0.44
                                                         Hereditary geniospasm   0.44
                                              Paroxysmal extreme pain disorder   0.42
                                              Perioral myoclonia with absences   0.42
                                                        Oromandibular dystonia   0.40
                                                               Isaacs syndrome   0.40
                                     Self-limited childhood occipital epilepsy   0.40
                                      Benign paroxysmal torticollis of infancy   0.40
                            Hereditary sensory and autonomic neuropathy type 5   0.39
                                  Anterior cutaneous nerve entrapment syndrome   0.39
                                   Facial onset sensory and motor neuronopathy   0.39
                                                    Primary orthostatic tremor   0.39
Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome   0.38
                                 Reversible cerebral vasoconstriction syndrome   0.38
                 Tumor necrosis factor receptor 1 associated periodic syndrome   0.38","                                                      Disease  Score
                                         Trigeminal neuralgia   0.57
                                               SUNCT syndrome   0.52
                            Persistent idiopathic facial pain   0.51
                                        Paroxysmal hemicrania   0.47
                                   Glossopharyngeal neuralgia   0.46
                                        Hereditary geniospasm   0.44
                               Complex regional pain syndrome   0.44
                             Perioral myoclonia with absences   0.42
                             Paroxysmal extreme pain disorder   0.42
                                       Oromandibular dystonia   0.40
                     Benign paroxysmal torticollis of infancy   0.40
                    Self-limited childhood occipital epilepsy   0.40
                                              Isaacs syndrome   0.40
                                   Primary orthostatic tremor   0.39
                 Anterior cutaneous nerve entrapment syndrome   0.39
                  Facial onset sensory and motor neuronopathy   0.39
           Hereditary sensory and autonomic neuropathy type 5   0.39
                                                Arachnoiditis   0.38
                                     Neurotrophic keratopathy   0.38
Tumor necrosis factor receptor 1 associated periodic syndrome   0.38",TN,1,1,1,1
50,TN_39756949_gemini2p5flash_SO.txt,"                                                                     Disease  Score
                                                        Trigeminal neuralgia   0.52
                                           Persistent idiopathic facial pain   0.45
                                                              SUNCT syndrome   0.44
                                                  Glossopharyngeal neuralgia   0.44
                                        Juvenile nasopharyngeal angiofibroma   0.40
                                        Papillary tumor of the pineal region   0.39
                                            Florid cemento-osseous dysplasia   0.39
                                                   Fibrous dysplasia of bone   0.39
                                                       Silent sinus syndrome   0.39
                                                       Paroxysmal hemicrania   0.39
                                                        Gorham-Stout disease   0.38
                                              Albers-Schönberg osteopetrosis   0.38
                                                                   Cherubism   0.38
                                                          Mazabraud syndrome   0.38
                                            Progressive osseous heteroplasia   0.38
                                                                Adamantinoma   0.38
                                                      Hemifacial hyperplasia   0.38
                                Anterior cutaneous nerve entrapment syndrome   0.38
Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia   0.38
                                            Paroxysmal extreme pain disorder   0.38","                                                                     Disease  Score
                                                        Trigeminal neuralgia   0.52
                                           Persistent idiopathic facial pain   0.45
                                                              SUNCT syndrome   0.44
                                                  Glossopharyngeal neuralgia   0.44
                                        Juvenile nasopharyngeal angiofibroma   0.40
                                        Papillary tumor of the pineal region   0.39
                                            Florid cemento-osseous dysplasia   0.39
                                                   Fibrous dysplasia of bone   0.39
                                                       Silent sinus syndrome   0.39
                                                       Paroxysmal hemicrania   0.39
                                                        Gorham-Stout disease   0.38
                                              Albers-Schönberg osteopetrosis   0.38
                                                                   Cherubism   0.38
                                                          Mazabraud syndrome   0.38
                                            Progressive osseous heteroplasia   0.38
                                                                Adamantinoma   0.38
                                                      Hemifacial hyperplasia   0.38
                                Anterior cutaneous nerve entrapment syndrome   0.38
Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia   0.38
                                            Paroxysmal extreme pain disorder   0.38",TN,1,1,1,1
51,TN_39993829_gemini2p5flash_SO.txt,"                                             Disease  Score
                                Trigeminal neuralgia   0.52
                   Persistent idiopathic facial pain   0.49
                                      SUNCT syndrome   0.46
                          Glossopharyngeal neuralgia   0.44
                    Paroxysmal extreme pain disorder   0.44
                               Paroxysmal hemicrania   0.40
           Self-limited childhood occipital epilepsy   0.39
                    Perioral myoclonia with absences   0.38
                               Hereditary geniospasm   0.37
         Facial onset sensory and motor neuronopathy   0.37
                      Complex regional pain syndrome   0.37
                            Neurotrophic keratopathy   0.36
                                     Isaacs syndrome   0.36
                              Oromandibular dystonia   0.35
                     Hyperekplexia-epilepsy syndrome   0.34
                                             Tetanus   0.34
                       Melkersson-Rosenthal syndrome   0.34
    Self-limited epilepsy with centrotemporal spikes   0.34
Spastic paraplegia-facial-cutaneous lesions syndrome   0.34
  Hereditary sensory and autonomic neuropathy type 5   0.34","                                             Disease  Score
                                Trigeminal neuralgia   0.52
                   Persistent idiopathic facial pain   0.49
                                      SUNCT syndrome   0.46
                          Glossopharyngeal neuralgia   0.44
                    Paroxysmal extreme pain disorder   0.44
                               Paroxysmal hemicrania   0.40
           Self-limited childhood occipital epilepsy   0.39
                    Perioral myoclonia with absences   0.38
                               Hereditary geniospasm   0.37
         Facial onset sensory and motor neuronopathy   0.37
                      Complex regional pain syndrome   0.37
                            Neurotrophic keratopathy   0.36
                                     Isaacs syndrome   0.36
                              Oromandibular dystonia   0.35
                     Hyperekplexia-epilepsy syndrome   0.34
                                             Tetanus   0.34
                       Melkersson-Rosenthal syndrome   0.34
    Self-limited epilepsy with centrotemporal spikes   0.34
Spastic paraplegia-facial-cutaneous lesions syndrome   0.34
  Hereditary sensory and autonomic neuropathy type 5   0.34",TN,1,1,1,1
